# MicroCART On-board Quad Log
# Sample number: 5473
# IMU IIC failures: 0
# LiDAR IIC failures: 0
# Optical Flow IIC failures: 5475
# Roll PID :	Kp = 35.000000 Ki = 0.000000 Kd = 1.000000 Alpha = 0.880000
# Pitch PID :	Kp = 35.000000 Ki = 0.000000 Kd = 1.000000 Alpha = 0.880000
# Yaw PID :	Kp = 2.600000 Ki = 0.000000 Kd = 0.000000 Alpha = 0.000000
# Roll Rate PID :	Kp = 0.030000 Ki = 0.000000 Kd = 0.005000 Alpha = 0.880000
# Pitch Rate PID :	Kp = 0.030000 Ki = 0.000000 Kd = 0.005000 Alpha = 0.880000
# Yaw Rate PID :	Kp = 0.297000 Ki = 0.000000 Kd = 0.000000 Alpha = 0.000000
# X pos PID :	Kp = 0.550000 Ki = 0.007500 Kd = 0.000000 Alpha = 0.000000
# Y pos PID :	Kp = 0.550000 Ki = 0.007500 Kd = 0.000000 Alpha = 0.000000
# Altitude PID :	Kp = -0.098040 Ki = -0.008170 Kd = -0.073530 Alpha = 0.880000
# X Vel PID :	Kp = -0.100000 Ki = 0.000000 Kd = -0.020000 Alpha = 0.000000
# Y Vel PID :	Kp = 0.100000 Ki = 0.000000 Kd = 0.020000 Alpha = 0.000000
# X Vel :	Kp = 0.000000 Ki = 0.000000 Kd = -1.000000 Alpha = 0.880000
# Y Vel :	Kp = 0.000000 Ki = 0.000000 Kd = -1.000000 Alpha = 0.880000
%Time	accel_x	accel_y	accel_z	gyro_x	gyro_y	gyro_z	mag_x	mag_y	mag_z	Roll_Constant	Yaw_Constant	X Setpoint_Constant	Y Setpoint_Constant	Alt Setpoint_Constant	Yaw Setpoint_Constant	Lidar_Constant	VRPN X_Constant	VRPN Y_Constant	VRPN Alt_Constant	Flow Vel X_Constant	Flow Vel Y_Constant	Flow Quality_Constant	Altitude PID_Correction	X pos PID_Correction	Y pos PID_Correction	Pitch PID_Correction	Roll PID_Correction	Yaw PID_Correction	Pitch Rate PID_Correction	Roll Rate PID_Correction	Yaw Rate PID_Correction	Pitch trim add_Sum	Signal Mixer_MOTOR 0	Signal Mixer_MOTOR 1	Signal Mixer_MOTOR 2	Signal Mixer_MOTOR 3	X Vel PID_Correction	Y Vel PID_Correction	X Vel_Correction	Y Vel_Correction	OF Offset Angle_Rotated X	OF Offset Angle_Rotated Y	OF Integrate X_Integrated	OF Integrate Y_Integrated	PSI Sum_Sum	Mag Yaw_Constant
&s	G	G	G	rad/s	rad/s	rad/s	uT	uT	uT	10ns_dutycycle	rad	rad	rad/s	rad/s	rad/s	10ns_dutycycle	10ns_dutycycle	10ns_dutycycle	rad	10ns_dutycycle	10ns_dutycycle	10ns_dutycycle	10ns_dutycycle	rad	rad	m/s	m/s	m/s	m/s	m	m	rad	rad	rad	rad	m	m	m	m	m	m	m	m	m/s	m/s	none
0.000000	-0.000360	-0.098642	0.000000	0.000000	-0.880000	0.000000	-0.008388	-0.951512	0.644659	-0.181465	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.408908	-0.182940	0.000000	-0.041877	-0.005662	0.007148	0.044568	0.118212	0.048753	0.121183	0.023133	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.005003	-0.000540	-0.098642	0.000000	0.000000	-0.880000	0.000000	-0.012182	-0.951512	0.644659	-0.181465	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.394842	-0.172313	0.000000	-0.041296	-0.005184	0.007148	0.044329	0.117192	0.048896	0.121120	0.024233	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.010005	-0.000732	-0.098642	0.000000	0.000000	-0.880000	0.000000	-0.015759	-0.951512	0.644659	-0.181465	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.382041	-0.161488	0.000000	-0.041087	-0.004715	0.007148	0.044101	0.116513	0.048636	0.121380	0.024911	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.015008	-0.000935	-0.098642	0.000000	0.000000	-0.880000	0.000000	-0.019162	-0.951512	0.644659	-0.181465	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.369909	-0.150535	0.000000	-0.040721	-0.004255	0.007148	0.043874	0.115688	0.048543	0.121473	0.025736	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.020010	-0.001141	-0.098642	0.000000	0.000000	-0.880000	0.000000	-0.022428	-0.951512	0.644659	-0.181465	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.360574	-0.142887	0.000000	-0.040279	-0.004067	0.007464	0.043642	0.114742	0.049111	0.121537	0.026050	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.025012	-0.001346	-0.098642	0.000000	0.000000	-0.880000	0.000000	-0.025591	-0.951512	0.644659	-0.181465	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.349581	-0.132637	0.000000	-0.040123	-0.003795	0.006784	0.043418	0.115014	0.048336	0.120992	0.027178	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.030014	-0.001552	-0.098642	0.000000	0.000000	-0.880000	0.000000	-0.028675	-0.951512	0.644659	-0.181465	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.339550	-0.122737	0.000000	-0.039979	-0.003529	0.007416	0.043204	0.113972	0.048847	0.121746	0.026956	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.035016	-0.001749	-0.098642	0.000000	0.000000	-0.880000	0.000000	-0.031703	-0.951512	0.644659	-0.181465	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.329904	-0.113716	0.000000	-0.039512	-0.003606	0.007100	0.042992	0.113897	0.049074	0.120886	0.027662	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.040019	-0.001952	-0.098642	0.000000	0.000000	-0.880000	0.000000	-0.034687	-0.951512	0.644659	-0.181465	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.321162	-0.080931	0.000000	-0.039409	-0.002456	0.007100	0.042790	0.112645	0.048028	0.121933	0.028915	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.045021	-0.002160	-0.098642	0.000000	0.000000	-0.880000	0.000000	-0.037639	-0.951512	0.644659	-0.181465	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.328761	-0.071747	0.000000	-0.039621	-0.002031	0.006782	0.042591	0.113380	0.047702	0.122881	0.030077	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
